station_id,date,time_band_key,validations
17038,2023-01-31,4,99.0
17038,2023-03-31,4,135.0
17038,2023-05-31,4,153.0
17038,2023-07-31,4,145.0
17038,2023-08-31,4,184.0
17038,2023-10-31,4,53.0
17038,2023-12-31,4,0.0
17038,2023-01-31,1,1721.0
17038,2023-03-31,1,757.0
17038,2023-05-31,1,2390.0
17038,2023-07-31,1,2137.0
17038,2023-08-31,1,1770.0
17038,2023-10-31,1,887.0
17038,2023-12-31,1,0.0
17038,2023-01-31,2,1316.0
17038,2023-03-31,2,1265.0
17038,2023-05-31,2,1749.0
17038,2023-07-31,2,1902.0
17038,2023-08-31,2,2160.0
17038,2023-10-31,2,796.0
17038,2023-12-31,2,0.0
17038,2023-01-31,5,2790.0
17038,2023-03-31,5,1276.0
17038,2023-05-31,5,3216.0
17038,2023-07-31,5,3141.0
17038,2023-08-31,5,3810.0
17038,2023-10-31,5,1374.0
17038,2023-12-31,5,0.0
17038,2023-01-31,3,10289.0
17038,2023-03-31,3,124.0
17038,2023-05-31,3,11915.0
17038,2023-07-31,3,12172.0
17038,2023-08-31,3,11030.0
17038,2023-10-31,3,4798.0
17038,2023-12-31,3,0.0
17038,2023-01-31,6,2359.0
17038,2023-03-31,6,0.0
17038,2023-05-31,6,3424.0
17038,2023-07-31,6,3095.0
17038,2023-08-31,6,2972.0
17038,2023-10-31,6,890.0
17038,2023-12-31,6,0.0
17038,2023-01-31,7,33.0
17038,2023-03-31,7,263.0
17038,2023-05-31,7,68.0
17038,2023-07-31,7,67.0
17038,2023-08-31,7,179.0
17038,2023-10-31,7,30.0
17038,2023-12-31,7,0.0
20001,2023-01-31,4,6.0
20001,2023-03-31,4,3.0
20001,2023-05-31,4,20.0
20001,2023-07-31,4,6.0
20001,2023-08-31,4,6.0
20001,2023-10-31,4,4.0
20001,2023-12-31,4,0.0
20001,2023-01-31,1,253.0
20001,2023-03-31,1,138.0
20001,2023-05-31,1,248.0
20001,2023-07-31,1,265.0
20001,2023-08-31,1,227.0
20001,2023-10-31,1,163.0
20001,2023-12-31,1,0.0
20001,2023-01-31,2,161.0
20001,2023-03-31,2,314.0
20001,2023-05-31,2,195.0
20001,2023-07-31,2,182.0
20001,2023-08-31,2,182.0
20001,2023-10-31,2,162.0
20001,2023-12-31,2,0.0
20001,2023-01-31,5,220.0
20001,2023-03-31,5,453.0
20001,2023-05-31,5,311.0
20001,2023-07-31,5,252.0
20001,2023-08-31,5,338.0
20001,2023-10-31,5,218.0
20001,2023-12-31,5,0.0
20001,2023-01-31,3,725.0
20001,2023-03-31,3,164.0
20001,2023-05-31,3,711.0
20001,2023-07-31,3,763.0
20001,2023-08-31,3,792.0
20001,2023-10-31,3,544.0
20001,2023-12-31,3,0.0
20001,2023-01-31,6,307.0
20001,2023-03-31,6,0.0
20001,2023-05-31,6,302.0
20001,2023-07-31,6,504.0
20001,2023-08-31,6,358.0
20001,2023-10-31,6,155.0
20001,2023-12-31,6,0.0
20001,2023-01-31,7,7.0
20001,2023-03-31,7,36.0
20001,2023-05-31,7,2.0
20001,2023-07-31,7,11.0
20001,2023-08-31,7,23.0
20001,2023-10-31,7,1.0
20001,2023-12-31,7,0.0
20004,2023-01-31,4,40.0
20004,2023-03-31,4,33.0
20004,2023-05-31,4,67.0
20004,2023-07-31,4,52.0
20004,2023-08-31,4,61.0
20004,2023-10-31,4,61.0
20004,2023-12-31,4,0.0
20004,2023-01-31,1,393.0
20004,2023-03-31,1,278.0
20004,2023-05-31,1,559.0
20004,2023-07-31,1,583.0
20004,2023-08-31,1,596.0
20004,2023-10-31,1,427.0
20004,2023-12-31,1,0.0
20004,2023-01-31,2,102.0
20004,2023-03-31,2,68.0
20004,2023-05-31,2,156.0
20004,2023-07-31,2,145.0
20004,2023-08-31,2,141.0
20004,2023-10-31,2,86.0
20004,2023-12-31,2,0.0
20004,2023-01-31,5,75.0
20004,2023-03-31,5,86.0
20004,2023-05-31,5,131.0
20004,2023-07-31,5,112.0
20004,2023-08-31,5,113.0
20004,2023-10-31,5,96.0
20004,2023-12-31,5,0.0
20004,2023-01-31,3,220.0
20004,2023-03-31,3,32.0
20004,2023-05-31,3,302.0
20004,2023-07-31,3,310.0
20004,2023-08-31,3,292.0
20004,2023-10-31,3,153.0
20004,2023-12-31,3,0.0
20004,2023-01-31,6,83.0
20004,2023-03-31,6,0.0
20004,2023-05-31,6,104.0
20004,2023-07-31,6,171.0
20004,2023-08-31,6,140.0
20004,2023-10-31,6,51.0
20004,2023-12-31,6,0.0
20004,2023-01-31,7,1.0
20004,2023-03-31,7,1.0
20004,2023-05-31,7,2.0
20004,2023-07-31,7,2.0
20004,2023-08-31,7,1.0
20004,2023-10-31,7,0.0
20004,2023-12-31,7,0.0
20009,2023-05-31,1,0.0
20009,2023-01-31,2,0.0
20017,2023-01-31,4,0.0
20017,2023-03-31,4,0.0
20017,2023-05-31,4,1.0
20017,2023-07-31,4,1.0
20017,2023-08-31,4,2.0
20017,2023-10-31,4,0.0
20017,2023-12-31,4,0.0
20017,2023-01-31,1,44.0
20017,2023-03-31,1,21.0
20017,2023-05-31,1,45.0
20017,2023-07-31,1,33.0
20017,2023-08-31,1,25.0
20017,2023-10-31,1,28.0
20017,2023-12-31,1,0.0
20017,2023-01-31,2,18.0
20017,2023-03-31,2,13.0
20017,2023-05-31,2,21.0
20017,2023-07-31,2,27.0
20017,2023-08-31,2,26.0
20017,2023-10-31,2,20.0
20017,2023-12-31,2,0.0
20017,2023-01-31,5,39.0
20017,2023-03-31,5,21.0
20017,2023-05-31,5,56.0
20017,2023-07-31,5,38.0
20017,2023-08-31,5,52.0
20017,2023-10-31,5,32.0
20017,2023-12-31,5,0.0
20017,2023-01-31,3,81.0
20017,2023-03-31,3,10.0
20017,2023-05-31,3,97.0
20017,2023-07-31,3,101.0
20017,2023-08-31,3,89.0
20017,2023-10-31,3,61.0
20017,2023-12-31,3,0.0
20017,2023-01-31,6,43.0
20017,2023-03-31,6,0.0
20017,2023-05-31,6,47.0
20017,2023-07-31,6,60.0
20017,2023-08-31,6,47.0
20017,2023-10-31,6,23.0
20017,2023-12-31,6,0.0
20017,2023-01-31,7,2.0
20017,2023-03-31,7,2.0
20017,2023-05-31,7,0.0
20017,2023-07-31,7,3.0
20017,2023-08-31,7,8.0
20017,2023-10-31,7,0.0
20017,2023-12-31,7,0.0
20026,2023-01-31,4,11.0
20026,2023-03-31,4,3.0
20026,2023-05-31,4,10.0
20026,2023-07-31,4,5.0
20026,2023-08-31,4,9.0
20026,2023-10-31,4,11.0
20026,2023-12-31,4,0.0
20026,2023-01-31,1,133.0
20026,2023-03-31,1,76.0
20026,2023-05-31,1,152.0
20026,2023-07-31,1,137.0
20026,2023-08-31,1,130.0
20026,2023-10-31,1,106.0
20026,2023-12-31,1,0.0
20026,2023-01-31,2,68.0
20026,2023-03-31,2,24.0
20026,2023-05-31,2,49.0
20026,2023-07-31,2,29.0
20026,2023-08-31,2,39.0
20026,2023-10-31,2,27.0
20026,2023-12-31,2,0.0
20026,2023-01-31,5,77.0
20026,2023-03-31,5,47.0
20026,2023-05-31,5,61.0
20026,2023-07-31,5,80.0
20026,2023-08-31,5,73.0
20026,2023-10-31,5,37.0
20026,2023-12-31,5,0.0
20026,2023-01-31,3,257.0
20026,2023-03-31,3,15.0
20026,2023-05-31,3,234.0
20026,2023-07-31,3,274.0
20026,2023-08-31,3,223.0
20026,2023-10-31,3,110.0
20026,2023-12-31,3,0.0
20026,2023-01-31,6,66.0
20026,2023-03-31,6,0.0
20026,2023-05-31,6,97.0
20026,2023-07-31,6,84.0
20026,2023-08-31,6,52.0
20026,2023-10-31,6,19.0
20026,2023-12-31,6,0.0
20026,2023-01-31,7,0.0
20026,2023-03-31,7,4.0
20026,2023-05-31,7,2.0
20026,2023-07-31,7,0.0
20026,2023-08-31,7,0.0
20026,2023-10-31,7,0.0
20026,2023-12-31,7,0.0
20050,2023-01-31,4,3.0
20050,2023-03-31,4,1.0
20050,2023-05-31,4,1.0
20050,2023-07-31,4,1.0
20050,2023-08-31,4,1.0
20050,2023-10-31,4,2.0
20050,2023-12-31,4,0.0
20050,2023-01-31,1,74.0
20050,2023-03-31,1,44.0
20050,2023-05-31,1,101.0
20050,2023-07-31,1,103.0
20050,2023-08-31,1,88.0
20050,2023-10-31,1,57.0
20050,2023-12-31,1,0.0
20050,2023-01-31,2,53.0
20050,2023-03-31,2,67.0
20050,2023-05-31,2,84.0
20050,2023-07-31,2,74.0
20050,2023-08-31,2,73.0
20050,2023-10-31,2,56.0
20050,2023-12-31,2,0.0
20050,2023-01-31,5,131.0
20050,2023-03-31,5,146.0
20050,2023-05-31,5,121.0
20050,2023-07-31,5,118.0
20050,2023-08-31,5,127.0
20050,2023-10-31,5,74.0
20050,2023-12-31,5,0.0
20050,2023-01-31,3,241.0
20050,2023-03-31,3,85.0
20050,2023-05-31,3,252.0
20050,2023-07-31,3,245.0
20050,2023-08-31,3,234.0
20050,2023-10-31,3,116.0
20050,2023-12-31,3,0.0
20050,2023-01-31,6,141.0
20050,2023-03-31,6,0.0
20050,2023-05-31,6,175.0
20050,2023-07-31,6,160.0
20050,2023-08-31,6,140.0
20050,2023-10-31,6,45.0
20050,2023-12-31,6,0.0
20050,2023-01-31,7,2.0
20050,2023-03-31,7,15.0
20050,2023-05-31,7,7.0
20050,2023-07-31,7,6.0
20050,2023-08-31,7,12.0
20050,2023-10-31,7,1.0
20050,2023-12-31,7,0.0
20095,2023-01-31,4,0.0
20095,2023-08-31,4,1.0
20095,2023-10-31,4,1.0
20095,2023-12-31,4,0.0
20095,2023-03-31,1,0.0
20095,2023-07-31,1,8.0
20095,2023-08-31,1,26.0
20095,2023-10-31,1,16.0
20095,2023-12-31,1,0.0
20095,2023-03-31,2,0.0
20095,2023-07-31,2,6.0
20095,2023-08-31,2,26.0
20095,2023-10-31,2,22.0
20095,2023-12-31,2,0.0
20095,2023-03-31,5,0.0
20095,2023-07-31,5,3.0
20095,2023-08-31,5,33.0
20095,2023-10-31,5,20.0
20095,2023-12-31,5,0.0
20095,2023-07-31,3,25.0
20095,2023-08-31,3,55.0
20095,2023-10-31,3,21.0
20095,2023-12-31,3,0.0
20095,2023-07-31,6,16.0
20095,2023-08-31,6,51.0
20095,2023-10-31,6,9.0
20095,2023-12-31,6,0.0
20095,2023-01-31,7,0.0
20095,2023-07-31,7,4.0
20095,2023-08-31,7,1.0
20095,2023-10-31,7,0.0
20095,2023-12-31,7,0.0
17038,2023-01-30,4,152.0
17038,2023-03-30,4,136.0
17038,2023-04-30,4,170.0
17038,2023-05-30,4,156.0
17038,2023-06-30,4,164.0
17038,2023-07-30,4,154.0
17038,2023-08-30,4,157.0
17038,2023-09-30,4,0.0
17038,2023-10-30,4,62.0
17038,2023-11-30,4,80.0
17038,2023-12-30,4,0.0
17038,2023-01-30,1,1947.0
17038,2023-03-30,1,1879.0
17038,2023-04-30,1,2616.0
17038,2023-05-30,1,2137.0
17038,2023-06-30,1,775.0
17038,2023-07-30,1,2417.0
17038,2023-08-30,1,2254.0
17038,2023-09-30,1,0.0
17038,2023-10-30,1,915.0
17038,2023-11-30,1,1391.0
17038,2023-12-30,1,0.0
17038,2023-01-30,2,1464.0
17038,2023-03-30,2,2211.0
17038,2023-04-30,2,2078.0
17038,2023-05-30,2,1720.0
17038,2023-06-30,2,1216.0
17038,2023-07-30,2,2253.0
17038,2023-08-30,2,2175.0
17038,2023-09-30,2,0.0
17038,2023-10-30,2,799.0
17038,2023-11-30,2,1297.0
17038,2023-12-30,2,0.0
17038,2023-01-30,5,3138.0
17038,2023-03-30,5,3901.0
17038,2023-04-30,5,2963.0
17038,2023-05-30,5,3953.0
17038,2023-06-30,5,1545.0
17038,2023-07-30,5,2798.0
17038,2023-08-30,5,3024.0
17038,2023-09-30,5,0.0
17038,2023-10-30,5,1464.0
17038,2023-11-30,5,2998.0
17038,2023-12-30,5,0.0
17038,2023-01-30,3,11853.0
17038,2023-03-30,3,10722.0
17038,2023-04-30,3,11579.0
17038,2023-05-30,3,14369.0
17038,2023-06-30,3,212.0
17038,2023-07-30,3,11002.0
17038,2023-08-30,3,11403.0
17038,2023-09-30,3,0.0
17038,2023-10-30,3,4727.0
17038,2023-11-30,3,8423.0
17038,2023-12-30,3,0.0
17038,2023-01-30,6,2629.0
17038,2023-03-30,6,4754.0
17038,2023-04-30,6,2927.0
17038,2023-05-30,6,8442.0
17038,2023-06-30,6,1.0
17038,2023-07-30,6,2548.0
17038,2023-08-30,6,4545.0
17038,2023-09-30,6,375.0
17038,2023-10-30,6,805.0
17038,2023-11-30,6,2014.0
17038,2023-12-30,6,0.0
17038,2023-01-30,7,31.0
17038,2023-03-30,7,129.0
17038,2023-04-30,7,60.0
17038,2023-05-30,7,135.0
17038,2023-06-30,7,383.0
17038,2023-07-30,7,61.0
17038,2023-08-30,7,311.0
17038,2023-09-30,7,0.0
17038,2023-10-30,7,25.0
17038,2023-11-30,7,58.0
17038,2023-12-30,7,0.0
20001,2023-01-30,4,4.0
20001,2023-03-30,4,6.0
20001,2023-04-30,4,4.0
20001,2023-05-30,4,18.0
20001,2023-06-30,4,6.0
20001,2023-07-30,4,14.0
20001,2023-08-30,4,5.0
20001,2023-09-30,4,0.0
20001,2023-10-30,4,6.0
20001,2023-11-30,4,10.0
20001,2023-12-30,4,0.0
20001,2023-01-30,1,232.0
20001,2023-03-30,1,210.0
20001,2023-04-30,1,352.0
20001,2023-05-30,1,238.0
20001,2023-06-30,1,143.0
20001,2023-07-30,1,306.0
20001,2023-08-30,1,280.0
20001,2023-09-30,1,0.0
20001,2023-10-30,1,148.0
20001,2023-11-30,1,193.0
20001,2023-12-30,1,0.0
20001,2023-01-30,2,234.0
20001,2023-03-30,2,245.0
20001,2023-04-30,2,508.0
20001,2023-05-30,2,220.0
20001,2023-06-30,2,209.0
20001,2023-07-30,2,346.0
20001,2023-08-30,2,178.0
20001,2023-09-30,2,0.0
20001,2023-10-30,2,139.0
20001,2023-11-30,2,145.0
20001,2023-12-30,2,0.0
20001,2023-01-30,5,228.0
20001,2023-03-30,5,464.0
20001,2023-04-30,5,384.0
20001,2023-05-30,5,221.0
20001,2023-06-30,5,307.0
20001,2023-07-30,5,241.0
20001,2023-08-30,5,231.0
20001,2023-09-30,5,0.0
20001,2023-10-30,5,171.0
20001,2023-11-30,5,253.0
20001,2023-12-30,5,0.0
20001,2023-01-30,3,754.0
20001,2023-03-30,3,759.0
20001,2023-04-30,3,838.0
20001,2023-05-30,3,650.0
20001,2023-06-30,3,259.0
20001,2023-07-30,3,782.0
20001,2023-08-30,3,672.0
20001,2023-09-30,3,17.0
20001,2023-10-30,3,532.0
20001,2023-11-30,3,537.0
20001,2023-12-30,3,0.0
20001,2023-01-30,6,302.0
20001,2023-03-30,6,386.0
20001,2023-04-30,6,353.0
20001,2023-05-30,6,443.0
20001,2023-06-30,6,0.0
20001,2023-07-30,6,452.0
20001,2023-08-30,6,276.0
20001,2023-09-30,6,67.0
20001,2023-10-30,6,117.0
20001,2023-11-30,6,236.0
20001,2023-12-30,6,0.0
20001,2023-01-30,7,7.0
20001,2023-03-30,7,5.0
20001,2023-04-30,7,3.0
20001,2023-05-30,7,12.0
20001,2023-06-30,7,11.0
20001,2023-07-30,7,24.0
20001,2023-08-30,7,47.0
20001,2023-09-30,7,0.0
20001,2023-10-30,7,0.0
20001,2023-11-30,7,0.0
20001,2023-12-30,7,0.0
20004,2023-01-30,4,47.0
20004,2023-03-30,4,61.0
20004,2023-04-30,4,56.0
20004,2023-05-30,4,62.0
20004,2023-06-30,4,38.0
20004,2023-07-30,4,66.0
20004,2023-08-30,4,62.0
20004,2023-09-30,4,0.0
20004,2023-10-30,4,52.0
20004,2023-11-30,4,97.0
20004,2023-12-30,4,0.0
20004,2023-01-30,1,436.0
20004,2023-03-30,1,551.0
20004,2023-04-30,1,596.0
20004,2023-05-30,1,548.0
20004,2023-06-30,1,255.0
20004,2023-07-30,1,592.0
20004,2023-08-30,1,563.0
20004,2023-09-30,1,0.0
20004,2023-10-30,1,420.0
20004,2023-11-30,1,579.0
20004,2023-12-30,1,0.0
20004,2023-01-30,2,119.0
20004,2023-03-30,2,157.0
20004,2023-04-30,2,187.0
20004,2023-05-30,2,140.0
20004,2023-06-30,2,70.0
20004,2023-07-30,2,145.0
20004,2023-08-30,2,172.0
20004,2023-09-30,2,0.0
20004,2023-10-30,2,82.0
20004,2023-11-30,2,150.0
20004,2023-12-30,2,0.0
20004,2023-01-30,5,117.0
20004,2023-03-30,5,125.0
20004,2023-04-30,5,130.0
20004,2023-05-30,5,183.0
20004,2023-06-30,5,60.0
20004,2023-07-30,5,173.0
20004,2023-08-30,5,132.0
20004,2023-09-30,5,0.0
20004,2023-10-30,5,83.0
20004,2023-11-30,5,142.0
20004,2023-12-30,5,0.0
20004,2023-01-30,3,306.0
20004,2023-03-30,3,290.0
20004,2023-04-30,3,344.0
20004,2023-05-30,3,288.0
20004,2023-06-30,3,50.0
20004,2023-07-30,3,300.0
20004,2023-08-30,3,284.0
20004,2023-09-30,3,1.0
20004,2023-10-30,3,196.0
20004,2023-11-30,3,234.0
20004,2023-12-30,3,0.0
20004,2023-01-30,6,108.0
20004,2023-03-30,6,100.0
20004,2023-04-30,6,150.0
20004,2023-05-30,6,143.0
20004,2023-06-30,6,0.0
20004,2023-07-30,6,141.0
20004,2023-08-30,6,95.0
20004,2023-09-30,6,23.0
20004,2023-10-30,6,42.0
20004,2023-11-30,6,73.0
20004,2023-12-30,6,0.0
20004,2023-01-30,7,1.0
20004,2023-03-30,7,1.0
20004,2023-04-30,7,1.0
20004,2023-05-30,7,0.0
20004,2023-06-30,7,2.0
20004,2023-07-30,7,3.0
20004,2023-08-30,7,0.0
20004,2023-09-30,7,0.0
20004,2023-10-30,7,0.0
20004,2023-11-30,7,0.0
20004,2023-12-30,7,0.0
20009,2023-05-30,1,0.0
20009,2023-01-30,2,0.0
20017,2023-01-30,4,1.0
20017,2023-03-30,4,2.0
20017,2023-04-30,4,0.0
20017,2023-05-30,4,1.0
20017,2023-06-30,4,0.0
20017,2023-07-30,4,0.0
20017,2023-08-30,4,1.0
20017,2023-09-30,4,0.0
20017,2023-10-30,4,0.0
20017,2023-11-30,4,0.0
20017,2023-12-30,4,0.0
20017,2023-01-30,1,48.0
20017,2023-03-30,1,28.0
20017,2023-04-30,1,34.0
20017,2023-05-30,1,32.0
20017,2023-06-30,1,14.0
20017,2023-07-30,1,23.0
20017,2023-08-30,1,34.0
20017,2023-09-30,1,0.0
20017,2023-10-30,1,30.0
20017,2023-11-30,1,28.0
20017,2023-12-30,1,0.0
20017,2023-01-30,2,27.0
20017,2023-03-30,2,25.0
20017,2023-04-30,2,18.0
20017,2023-05-30,2,29.0
20017,2023-06-30,2,18.0
20017,2023-07-30,2,19.0
20017,2023-08-30,2,32.0
20017,2023-09-30,2,0.0
20017,2023-10-30,2,16.0
20017,2023-11-30,2,17.0
20017,2023-12-30,2,0.0
20017,2023-01-30,5,37.0
20017,2023-03-30,5,41.0
20017,2023-04-30,5,27.0
20017,2023-05-30,5,41.0
20017,2023-06-30,5,24.0
20017,2023-07-30,5,48.0
20017,2023-08-30,5,32.0
20017,2023-09-30,5,0.0
20017,2023-10-30,5,30.0
20017,2023-11-30,5,41.0
20017,2023-12-30,5,0.0
20017,2023-01-30,3,102.0
20017,2023-03-30,3,77.0
20017,2023-04-30,3,82.0
20017,2023-05-30,3,114.0
20017,2023-06-30,3,6.0
20017,2023-07-30,3,82.0
20017,2023-08-30,3,114.0
20017,2023-09-30,3,6.0
20017,2023-10-30,3,80.0
20017,2023-11-30,3,88.0
20017,2023-12-30,3,0.0
20017,2023-01-30,6,55.0
20017,2023-03-30,6,23.0
20017,2023-04-30,6,36.0
20017,2023-05-30,6,71.0
20017,2023-06-30,6,0.0
20017,2023-07-30,6,54.0
20017,2023-08-30,6,48.0
20017,2023-09-30,6,6.0
20017,2023-10-30,6,15.0
20017,2023-11-30,6,38.0
20017,2023-12-30,6,0.0
20017,2023-01-30,7,0.0
20017,2023-03-30,7,0.0
20017,2023-04-30,7,2.0
20017,2023-05-30,7,0.0
20017,2023-06-30,7,8.0
20017,2023-07-30,7,4.0
20017,2023-08-30,7,3.0
20017,2023-09-30,7,0.0
20017,2023-10-30,7,0.0
20017,2023-11-30,7,1.0
20017,2023-12-30,7,0.0
20026,2023-01-30,4,7.0
20026,2023-03-30,4,6.0
20026,2023-04-30,4,12.0
20026,2023-05-30,4,8.0
20026,2023-06-30,4,3.0
20026,2023-07-30,4,12.0
20026,2023-08-30,4,7.0
20026,2023-09-30,4,0.0
20026,2023-10-30,4,8.0
20026,2023-11-30,4,7.0
20026,2023-12-30,4,0.0
20026,2023-01-30,1,135.0
20026,2023-03-30,1,134.0
20026,2023-04-30,1,136.0
20026,2023-05-30,1,156.0
20026,2023-06-30,1,58.0
20026,2023-07-30,1,128.0
20026,2023-08-30,1,153.0
20026,2023-09-30,1,0.0
20026,2023-10-30,1,109.0
20026,2023-11-30,1,114.0
20026,2023-12-30,1,0.0
20026,2023-01-30,2,48.0
20026,2023-03-30,2,32.0
20026,2023-04-30,2,37.0
20026,2023-05-30,2,42.0
20026,2023-06-30,2,25.0
20026,2023-07-30,2,41.0
20026,2023-08-30,2,40.0
20026,2023-09-30,2,0.0
20026,2023-10-30,2,24.0
20026,2023-11-30,2,26.0
20026,2023-12-30,2,0.0
20026,2023-01-30,5,79.0
20026,2023-03-30,5,71.0
20026,2023-04-30,5,44.0
20026,2023-05-30,5,79.0
20026,2023-06-30,5,45.0
20026,2023-07-30,5,64.0
20026,2023-08-30,5,72.0
20026,2023-09-30,5,0.0
20026,2023-10-30,5,36.0
20026,2023-11-30,5,46.0
20026,2023-12-30,5,0.0
20026,2023-01-30,3,289.0
20026,2023-03-30,3,184.0
20026,2023-04-30,3,241.0
20026,2023-05-30,3,202.0
20026,2023-06-30,3,20.0
20026,2023-07-30,3,278.0
20026,2023-08-30,3,198.0
20026,2023-09-30,3,0.0
20026,2023-10-30,3,121.0
20026,2023-11-30,3,145.0
20026,2023-12-30,3,0.0
20026,2023-01-30,6,91.0
20026,2023-03-30,6,136.0
20026,2023-04-30,6,81.0
20026,2023-05-30,6,111.0
20026,2023-06-30,6,0.0
20026,2023-07-30,6,92.0
20026,2023-08-30,6,37.0
20026,2023-09-30,6,0.0
20026,2023-10-30,6,33.0
20026,2023-11-30,6,43.0
20026,2023-12-30,6,0.0
20026,2023-01-30,7,0.0
20026,2023-03-30,7,0.0
20026,2023-04-30,7,0.0
20026,2023-05-30,7,1.0
20026,2023-06-30,7,4.0
20026,2023-07-30,7,0.0
20026,2023-08-30,7,0.0
20026,2023-09-30,7,0.0
20026,2023-10-30,7,0.0
20026,2023-11-30,7,1.0
20026,2023-12-30,7,0.0
20050,2023-01-30,4,0.0
20050,2023-03-30,4,1.0
20050,2023-04-30,4,2.0
20050,2023-05-30,4,1.0
20050,2023-06-30,4,1.0
20050,2023-07-30,4,1.0
20050,2023-08-30,4,0.0
20050,2023-09-30,4,0.0
20050,2023-10-30,4,3.0
20050,2023-11-30,4,2.0
20050,2023-12-30,4,0.0
20050,2023-01-30,1,100.0
20050,2023-03-30,1,84.0
20050,2023-04-30,1,102.0
20050,2023-05-30,1,103.0
20050,2023-06-30,1,44.0
20050,2023-07-30,1,89.0
20050,2023-08-30,1,96.0
20050,2023-09-30,1,0.0
20050,2023-10-30,1,82.0
20050,2023-11-30,1,70.0
20050,2023-12-30,1,0.0
20050,2023-01-30,2,85.0
20050,2023-03-30,2,86.0
20050,2023-04-30,2,121.0
20050,2023-05-30,2,76.0
20050,2023-06-30,2,63.0
20050,2023-07-30,2,90.0
20050,2023-08-30,2,109.0
20050,2023-09-30,2,0.0
20050,2023-10-30,2,45.0
20050,2023-11-30,2,81.0
20050,2023-12-30,2,0.0
20050,2023-01-30,5,115.0
20050,2023-03-30,5,170.0
20050,2023-04-30,5,122.0
20050,2023-05-30,5,137.0
20050,2023-06-30,5,105.0
20050,2023-07-30,5,114.0
20050,2023-08-30,5,122.0
20050,2023-09-30,5,0.0
20050,2023-10-30,5,67.0
20050,2023-11-30,5,103.0
20050,2023-12-30,5,0.0
20050,2023-01-30,3,250.0
20050,2023-03-30,3,248.0
20050,2023-04-30,3,269.0
20050,2023-05-30,3,225.0
20050,2023-06-30,3,65.0
20050,2023-07-30,3,269.0
20050,2023-08-30,3,254.0
20050,2023-09-30,3,33.0
20050,2023-10-30,3,119.0
20050,2023-11-30,3,202.0
20050,2023-12-30,3,0.0
20050,2023-01-30,6,121.0
20050,2023-03-30,6,131.0
20050,2023-04-30,6,154.0
20050,2023-05-30,6,176.0
20050,2023-06-30,6,0.0
20050,2023-07-30,6,187.0
20050,2023-08-30,6,198.0
20050,2023-09-30,6,85.0
20050,2023-10-30,6,49.0
20050,2023-11-30,6,79.0
20050,2023-12-30,6,0.0
20050,2023-01-30,7,2.0
20050,2023-03-30,7,8.0
20050,2023-04-30,7,9.0
20050,2023-05-30,7,2.0
20050,2023-06-30,7,32.0
20050,2023-07-30,7,11.0
20050,2023-08-30,7,87.0
20050,2023-09-30,7,0.0
20050,2023-10-30,7,1.0
20050,2023-11-30,7,2.0
20050,2023-12-30,7,0.0
20095,2023-01-30,4,0.0
20095,2023-08-30,4,1.0
20095,2023-09-30,4,0.0
20095,2023-10-30,4,1.0
20095,2023-11-30,4,2.0
20095,2023-12-30,4,0.0
20095,2023-03-30,1,0.0
20095,2023-07-30,1,8.0
20095,2023-08-30,1,26.0
20095,2023-09-30,1,0.0
20095,2023-10-30,1,13.0
20095,2023-11-30,1,24.0
20095,2023-12-30,1,0.0
20095,2023-03-30,2,0.0
20095,2023-07-30,2,4.0
20095,2023-08-30,2,37.0
20095,2023-09-30,2,0.0
20095,2023-10-30,2,27.0
20095,2023-11-30,2,35.0
20095,2023-12-30,2,0.0
20095,2023-03-30,5,0.0
20095,2023-07-30,5,11.0
20095,2023-08-30,5,30.0
20095,2023-09-30,5,0.0
20095,2023-10-30,5,22.0
20095,2023-11-30,5,37.0
20095,2023-12-30,5,0.0
20095,2023-07-30,3,14.0
20095,2023-08-30,3,67.0
20095,2023-09-30,3,0.0
20095,2023-10-30,3,16.0
20095,2023-11-30,3,54.0
20095,2023-12-30,3,0.0
20095,2023-07-30,6,7.0
20095,2023-08-30,6,38.0
20095,2023-09-30,6,13.0
20095,2023-10-30,6,17.0
20095,2023-11-30,6,34.0
20095,2023-12-30,6,0.0
20095,2023-01-30,7,0.0
20095,2023-04-30,7,1.0
20095,2023-07-30,7,0.0
20095,2023-08-30,7,1.0
20095,2023-09-30,7,0.0
20095,2023-10-30,7,0.0
20095,2023-11-30,7,1.0
20095,2023-12-30,7,0.0
17038,2023-01-29,4,131.0
17038,2023-03-29,4,132.0
17038,2023-04-29,4,0.0
17038,2023-05-29,4,142.0
17038,2023-06-29,4,175.0
17038,2023-07-29,4,0.0
17038,2023-08-29,4,185.0
17038,2023-09-29,4,161.0
17038,2023-10-29,4,82.0
17038,2023-11-29,4,114.0
17038,2023-12-29,4,0.0
17038,2023-01-29,1,2574.0
17038,2023-03-29,1,2191.0
17038,2023-04-29,1,1.0
17038,2023-05-29,1,2237.0
17038,2023-06-29,1,1933.0
17038,2023-07-29,1,0.0
17038,2023-08-29,1,2091.0
17038,2023-09-29,1,1017.0
17038,2023-10-29,1,1151.0
17038,2023-11-29,1,1538.0
17038,2023-12-29,1,0.0
17038,2023-01-29,2,2078.0
17038,2023-03-29,2,1668.0
17038,2023-04-29,2,0.0
17038,2023-05-29,2,1716.0
17038,2023-06-29,2,2045.0
17038,2023-07-29,2,0.0
17038,2023-08-29,2,2154.0
17038,2023-09-29,2,1545.0
